"";"Tamanho";"Sexo";"Ano"
"5507";137,026940188821;"F";2020
"5508";135,499485037632;"M";2021
"5509";146,72985636958;"F";2019
"5510";150,181922960435;"M";2018
"5511";136,849897083322;"F";2022
"5512";135,770181156766;"M";2020
"5513";142,456775605381;"F";2023
"5514";148,238194533483;"M";2023
"5515";136,742197802857;"F";2019
"5516";156,720576651666;"M";2022
"5517";157,905803174533;"F";2021
"5518";156,267729506239;"F";2021
"5519";156,71909112144;"M";2019
"5520";164,532006383958;"F";2022
"5521";161,159118050339;"F";2021
"5522";152,475751385076;"M";2021
"5523";140,257964955707;"F";2021
"5524";158,742364693987;"F";2021
"5525";155,688977583719;"M";2020
"5526";144,078615834861;"F";2019
"5527";159,71148554316;"M";2019
"5528";141,572738899937;"F";2022
"5529";145,484570944652;"F";2022
"5530";139,861344061282;"F";2022
"5531";143,421225653916;"F";2023
"5532";163,535820363098;"M";2023
"5533";139,334816542762;"F";2021
"5534";154,85635844889;"F";2022
"5535";169,590365263319;"M";2022
"5536";160,517672688353;"F";2023
"5537";166,993910890717;"M";2021
"5538";135,793661880383;"M";2020
"5539";134,752955424357;"M";2020
"5540";135,304046403022;"F";2019
"5541";164,69716005078;"M";2022
"5542";152,590021025943;"M";2022
"5543";154,169467754379;"F";2021
"5544";158,252457119082;"M";2018
"5545";130,666357897233;"M";2021
"5546";151,206521907302;"F";2019
"5547";132,367120344961;"M";2019
"5548";148,555220126085;"M";2023
"5549";162,319674806035;"F";2020
"5550";155,50988718188;"M";2021
"5551";157,803698193901;"F";2019
"5552";149,046927413084;"M";2020
"5553";136,508727629624;"F";2019
"5554";159,37942882313;"M";2022
"5555";144,068110814078;"F";2018
"5556";132,069764011233;"F";2020
"5557";135,505916373099;"M";2023
"5558";156,166669435552;"M";2022
"5559";140,542007348622;"M";2022
"5560";170,044405877333;"F";2020
"5561";149,259826782906;"F";2018
"5562";151,971468632304;"M";2020
"5563";152,145285072707;"F";2020
"5564";152,350992835572;"M";2023
"5565";167,190334622636;"M";2022
"5566";150,519707481327;"F";2022
"5567";140,134843991429;"F";2023
"5568";148,92807025989;"M";2022
"5569";149,624813034737;"F";2019
"5570";152,375745600122;"F";2018
"5571";156,011039745795;"M";2018
"5572";155,303391071748;"F";2021
"5573";153,765555606671;"M";2020
"5574";148,297932403339;"M";2022
"5575";150,389667279113;"M";2022
"5576";139,91944414791;"F";2020
"5577";128,707928833081;"M";2023
"5578";144,313660178388;"F";2022
"5579";137,138776532777;"F";2018
"5580";149,513928406396;"M";2021
"5581";142,889850395666;"F";2021
"5582";150,5984845313;"F";2018
"5583";143,019202116174;"F";2020
"5584";146,73462731416;"F";2020
"5585";167,658348860872;"F";2022
"5586";162,446295212217;"F";2020
"5587";166,224296167186;"M";2023
"5588";150,671178202027;"M";2020
"5589";136,633348594992;"F";2023
"5590";138,476869188826;"F";2023
"5591";137,869935370365;"M";2021
"5592";139,929239005947;"F";2019
"5593";153,510867730961;"M";2022
"5594";161,805324646671;"M";2022
"5595";155,425690424391;"F";2019
"5596";161,980517090912;"F";2020
"5597";166,868365695226;"M";2018
"5598";142,741754525329;"F";2018
"5599";148,39487808609;"M";2020
"5600";144,931621546554;"F";2019
"5601";145,377987259678;"F";2023
"5602";138,99300789078;"F";2018
"5603";137,871585525085;"M";2019
"5604";164,900087203784;"M";2019
"5605";156,172010223626;"F";2023
"5606";149,159396099955;"F";2018
"5607";157,203806755664;"M";2019
"5608";153,705523594399;"F";2021
"5609";162,643216551745;"M";2019
"5610";163,865437212193;"M";2023
"5611";170,183123276409;"F";2020
"5612";164,114757910699;"M";2022
"5613";147,487082068948;"M";2023
"5614";126,58941911954;"M";2022
"5615";147,33425730316;"F";2020
"5616";153,91930809975;"M";2020
"5617";169,260905922269;"M";2023
"5618";137,193130273749;"M";2022
"5619";150,988423700126;"M";2021
"5620";143,343597878289;"F";2023
"5621";137,383584357407;"F";2021
"5622";150,724636973656;"F";2020
"5623";140,531433778788;"F";2019
"5624";136,613164966185;"M";2022
"5625";149,51497585064;"M";2018
"5626";132,311465061346;"F";2022
"5627";150,298816966757;"F";2022
"5628";154,370795789783;"M";2018
"5629";138,086080516082;"F";2019
"5630";157,081847234807;"F";2020
"5631";141,797465856806;"F";2018
"5632";132,552068902132;"M";2023
"5633";145,971833841787;"F";2022
"5634";165,822803573015;"M";2021
"5635";145,789970579125;"M";2023
"5636";164,919734534002;"M";2021
"5637";152,472932482114;"F";2022
"5638";148,544057480223;"F";2021
"5639";137,65300006531;"M";2023
"5640";143,015060980591;"M";2021
"5641";154,821684900174;"M";2021
"5642";148,934099560925;"F";2020
"5643";145,695899637273;"M";2022
"5644";161,276452749227;"F";2023
"5645";134,713216681582;"M";2021
"5646";147,163936323039;"M";2022
"5647";143,793086019175;"M";2019
"5648";133,392643423514;"M";2020
"5649";150,118400667412;"M";2023
"5650";152,011355643898;"M";2021
"5651";144,659469015826;"M";2018
"5652";141,629928821087;"F";2020
"5653";152,94948525752;"M";2020
"5654";140,694586475156;"M";2021
"5655";154,356242161038;"M";2022
"5656";167,321066364667;"F";2020
"5657";136,656668733174;"F";2018
"5658";150,051838813943;"M";2023
"5659";186,326961741608;"M";2019
"5660";146,82398643291;"M";2018
"5661";151,595385409705;"M";2019
"5662";148,795159707185;"F";2022
"5663";147,269405179047;"M";2019
"5664";134,961310650965;"F";2021
"5665";151,67149296369;"M";2022
"5666";157,440963896197;"F";2020
"5667";149,398624389037;"M";2018
"5668";147,050264028866;"M";2019
"5669";148,269929298031;"F";2023
"5670";142,673920671238;"M";2022
"5671";133,202658598129;"M";2018
"5672";130,871001515535;"F";2022
"5673";156,293080365162;"F";2019
"5674";133,279556674914;"M";2019
"5675";158,734801685099;"M";2023
"5676";125,268620139464;"M";2019
"5677";142,725614835011;"F";2019
"5678";158,368344830461;"M";2019
"5679";133,690198830856;"M";2022
"5680";135,765387000127;"F";2019
"5681";158,509049611679;"M";2023
"5682";140,572763888133;"F";2022
"5683";146,780149436399;"F";2022
"5684";151,761027004463;"M";2022
"5685";141,532707409597;"F";2022
"5686";159,313332878264;"M";2018
"5687";149,616438853301;"F";2022
"5688";164,32372203943;"M";2021
"5689";150,449405607657;"F";2019
"5690";156,267517964753;"F";2018
"5691";132,469685567233;"F";2018
"5692";137,312221600124;"F";2020
"5693";147,537897525902;"F";2020
"5694";153,384297845835;"M";2021
"5695";141,20514896617;"F";2022
"5696";150,654738026989;"M";2022
"5697";142,227880993069;"M";2020
"5698";148,799158613084;"M";2023
"5699";148,337395016561;"F";2021
"5700";156,855928374113;"M";2019
"5701";141,446258723308;"F";2018
"5702";142,164759188215;"M";2022
"5703";163,419640762875;"M";2022
"5704";151,98223739476;"M";2022
"5705";152,884669081058;"M";2020
"5706";155,197104159192;"M";2020
"5707";162,810749276047;"F";2019
"5708";168,864225338465;"M";2023
"5709";152,601346951926;"F";2019
"5710";160,336355173989;"M";2019
"5711";159,365068281015;"M";2023
"5712";156,346630571509;"F";2022
"5713";139,668478842346;"F";2023
"5714";146,505508611028;"M";2022
"5715";146,969945448063;"M";2021
"5716";157,706060626773;"F";2023
"5717";144,250953951223;"M";2022
"5718";145,774613412306;"F";2019
"5719";149,864691937148;"F";2018
"5720";167,270029457917;"M";2018
"5721";152,596589233525;"M";2023
"5722";148,377045723263;"F";2023
"5723";160,952475669138;"F";2023
"5724";144,333012545639;"F";2020
"5725";163,855394092943;"M";2020
"5726";154,998798434304;"F";2023
"5727";154,076528328653;"M";2018
"5728";161,461402869715;"F";2022
"5729";150,667643070304;"M";2022
"5730";121,21819988455;"F";2021
"5731";148,027498285659;"F";2023
"5732";147,54519967944;"F";2023
"5733";154,278912996093;"M";2019
"5734";151,656637952119;"M";2018
"5735";141,447331238559;"F";2018
"5736";161,433212559293;"F";2020
"5737";142,524861166806;"F";2021
"5738";163,083256120548;"M";2018
"5739";159,042907513801;"F";2020
"5740";139,881922395052;"F";2018
"5741";157,868848422026;"M";2021
"5742";142,499830191812;"F";2020
"5743";149,586151305497;"F";2019
"5744";153,910691119387;"F";2020
"5745";167,199088938985;"M";2023
"5746";150,953456661806;"M";2021
"5747";142,131279429054;"M";2018
"5748";152,908459903598;"M";2021
"5749";158,972574390573;"M";2018
"5750";164,690836216347;"F";2021
"5751";152,462326268484;"M";2021
"5752";157,093811798793;"F";2020
"5753";171,508749052707;"M";2022
"5754";168,070883141672;"M";2019
"5755";169,704251764233;"M";2018
"5756";157,776693496613;"F";2022
"5757";156,525046766519;"F";2019
"5758";156,095635794999;"F";2021
"5759";149,63754109345;"F";2022
"5760";137,952594641053;"F";2018
"5761";139,006441573152;"F";2021
"5762";149,959282004529;"F";2019
"5763";158,295250439689;"F";2020
"5764";150,549041162906;"M";2019
"5765";158,995960607489;"M";2018
"5766";166,577715134044;"F";2023
"5767";161,894200745502;"F";2022
"5768";141,468748671604;"M";2018
"5769";163,587307507466;"F";2019
"5770";160,598400143991;"F";2023
"5771";142,957481017538;"M";2020
"5772";154,367628609573;"M";2018
"5773";152,653790673319;"M";2019
"5774";154,996038875773;"M";2019
"5775";150,707990545202;"M";2023
"5776";160,059127948511;"M";2023
"5777";169,482008350446;"M";2021
"5778";144,444720094909;"M";2022
"5779";154,520856195539;"F";2018
"5780";140,054699446636;"M";2023
"5781";155,641733741633;"M";2023
"5782";149,170076406437;"M";2020
"5783";168,931699049235;"F";2021
"5784";174,94276933869;"M";2020
"5785";144,839327512898;"F";2018
"5786";152,326418043384;"M";2018
"5787";156,539954915192;"M";2019
"5788";142,493493891945;"F";2023
"5789";126,657379980578;"M";2023
"5790";148,471867836243;"F";2019
"5791";138,502839491897;"M";2019
"5792";142,155514758995;"M";2021
"5793";145,783592683646;"F";2019
"5794";162,071371354187;"F";2019
"5795";139,762353078607;"F";2022
"5796";162,518909560682;"M";2022
"5797";156,867096606676;"M";2018
"5798";157,599702634117;"F";2020
"5799";145,984664278678;"M";2021
"5800";156,492160016424;"M";2019
"5801";162,585942283967;"F";2021
"5802";155,24325381163;"M";2020
"5803";156,756424670639;"M";2020
"5804";143,341094051863;"M";2018
"5805";171,940732971096;"M";2019
"5806";156,149133461741;"M";2020
"5807";147,702958613181;"M";2018
"5808";146,70988904982;"F";2021
"5809";154,685153028865;"M";2020
"5810";153,11311498546;"F";2019
"5811";155,397053499824;"M";2019
"5812";134,02832305831;"F";2020
"5813";156,686237369869;"M";2022
"5814";148,475857696315;"F";2019
"5815";155,952519950744;"F";2021
"5816";155,165978414665;"F";2021
"5817";153,928776951126;"F";2018
"5818";136,572878044278;"M";2019
"5819";143,469637707407;"M";2019
"5820";140,376207798609;"F";2020
"5821";139,916293317841;"F";2023
"5822";136,870587084634;"F";2022
"5823";159,218120754887;"M";2020
"5824";147,783701078511;"M";2018
"5825";158,749145334636;"F";2023
"5826";152,751466934434;"F";2018
"5827";162,548772465916;"M";2020
"5828";155,5089200825;"F";2020
"5829";157,014125799616;"F";2021
"5830";144,596037830221;"F";2021
"5831";158,715318494472;"F";2018
"5832";148,754140729742;"F";2021
"5833";135,929580992127;"F";2018
"5834";147,982558337492;"M";2019
"5835";149,535877457613;"F";2018
"5836";156,209960626733;"F";2021
"5837";141,238857847122;"F";2020
"5838";140,027773050572;"F";2019
"5839";146,561826101195;"M";2018
"5840";166,306527629155;"F";2021
"5841";130,198486087153;"M";2020
"5842";156,75832957674;"M";2020
"5843";156,422478844656;"M";2022
"5844";153,207259897055;"M";2018
"5845";159,331387708657;"M";2021
"5846";140,249636312655;"M";2021
"5847";143,861105551031;"M";2019
"5848";138,1159731139;"F";2022
"5849";150,78178605257;"F";2022
"5850";136,166528341115;"M";2019
"5851";133,912829795935;"M";2022
"5852";142,816465744617;"M";2022
"5853";153,609565869626;"F";2020
"5854";139,412553356792;"F";2018
"5855";170,96581210385;"F";2023
"5856";146,606722047372;"F";2020
"5857";149,942562322937;"F";2020
"5858";157,246532470288;"M";2020
"5859";158,63875218879;"M";2018
"5860";150,286596742004;"F";2019
"5861";154,225442394392;"M";2021
"5862";144,678966694981;"M";2020
"5863";133,969006751942;"F";2021
"5864";158,184037170728;"F";2021
"5865";161,175730859865;"F";2021
"5866";138,026989019307;"M";2020
"5867";162,096205128494;"F";2019
"5868";140,185864463955;"F";2022
"5869";159,659569509708;"M";2021
"5870";162,730036807413;"F";2020
"5871";169,944316044758;"M";2020
"5872";152,25814302878;"F";2019
"5873";132,68739224982;"F";2020
"5874";161,197938427544;"F";2021
"5875";150,384419881132;"M";2021
"5876";153,408767536515;"F";2019
"5877";167,620232153505;"F";2023
"5878";143,309376433558;"F";2022
"5879";137,971143103158;"F";2022
"5880";143,985320041979;"F";2020
"5881";137,901484529664;"F";2023
"5882";139,70337028714;"M";2023
"5883";135,693123995032;"M";2021
"5884";142,107227541237;"F";2022
"5885";163,062017408682;"F";2023
"5886";124,359072247004;"M";2021
"5887";139,995734864994;"F";2022
"5888";140,964277918854;"F";2022
"5889";170,341035815753;"M";2022
"5890";134,421906379212;"F";2021
"5891";146,778122454811;"M";2023
"5892";151,759230997431;"M";2022
"5893";174,796696861785;"F";2018
"5894";147,679874280978;"F";2019
"5895";164,539205398378;"M";2022
"5896";159,746150235531;"M";2023
"5897";162,475329388903;"F";2022
"5898";148,639256680939;"M";2019
"5899";130,479067488862;"F";2019
"5900";155,674832875873;"M";2021
"5901";140,807272177869;"F";2022
"5902";161,460988021422;"F";2021
"5903";138,285498177453;"M";2021
"5904";171,924041550468;"F";2023
"5905";154,39023569146;"M";2020
"5906";151,974231755361;"F";2018
"5907";138,918504025672;"M";2020
"5908";168,352580997879;"M";2023
"5909";165,082949191376;"F";2021
"5910";157,023311044793;"M";2021
"5911";142,68770166935;"M";2022
"5912";139,717846769852;"M";2018
"5913";142,244026561707;"M";2019
"5914";126,079637734195;"M";2023
"5915";170,929790207792;"F";2019
"5916";152,174580687756;"F";2022
"5917";156,385885053034;"M";2020
"5918";131,250039074397;"F";2019
"5919";164,529621565374;"F";2023
"5920";147,686545497889;"F";2022
"5921";165,357245794465;"M";2021
"5922";132,604204518465;"M";2018
"5923";160,984514546644;"M";2018
"5924";153,214769183043;"M";2021
"5925";142,044268327239;"M";2021
"5926";139,508599997953;"F";2023
"5927";153,99722882622;"F";2021
"5928";154,338243998459;"F";2022
"5929";124,922110884892;"M";2021
"5930";162,470044621061;"M";2021
"5931";158,249645380202;"M";2019
"5932";154,112554427143;"F";2023
"5933";143,267988691106;"F";2021
"5934";159,204328492676;"F";2018
"5935";161,797040688193;"F";2021
"5936";146,596790101738;"F";2018
"5937";169,271181213656;"M";2022
"5938";161,555932923617;"M";2018
"5939";144,280257858002;"M";2021
"5940";129,397251538261;"F";2023
"5941";153,970815696716;"M";2021
"5942";151,151888979251;"F";2020
"5943";157,374823488034;"M";2022
"5944";170,447733115459;"F";2023
"5945";147,116971130489;"M";2023
"5946";157,287048472951;"M";2022
"5947";150,861426904098;"M";2022
"5948";167,995737074269;"M";2020
"5949";127,733975118938;"F";2022
"5950";146,72016924575;"F";2023
"5951";161,680913442728;"M";2019
"5952";139,44357151377;"F";2019
"5953";145,280276555738;"M";2020
"5954";157,07405656576;"F";2019
"5955";166,542374339621;"F";2021
"5956";162,143975032818;"M";2019
"5957";147,599850012922;"M";2019
"5958";153,53712114798;"M";2023
"5959";137,835884219079;"F";2018
"5960";137,244233690633;"M";2019
"5961";147,601058139656;"M";2023
"5962";144,748113343038;"F";2021
"5963";143,664657196101;"F";2019
"5964";143,779741283426;"M";2021
"5965";167,412124794661;"M";2019
"5966";149,375246765109;"F";2022
"5967";152,41818653626;"M";2020
"5968";143,364437579255;"M";2022
"5969";149,268535220248;"F";2021
"5970";156,823566629224;"F";2022
"5971";146,706743062604;"M";2018
"5972";147,085821786045;"M";2021
"5973";135,627653084274;"F";2020
"5974";134,791610246457;"F";2019
"5975";144,351510803313;"F";2022
"5976";144,807421466956;"F";2022
"5977";164,366597556364;"F";2018
"5978";158,553786156982;"M";2018
"5979";150,775125159594;"M";2023
"5980";178,407523621772;"F";2022
"5981";134,351454096469;"F";2022
"5982";158,512443982658;"M";2019
"5983";151,791078475657;"M";2023
"5984";141,30587215948;"M";2023
"5985";149,555249786427;"F";2020
"5986";141,166325917319;"F";2023
"5987";154,981273151146;"F";2021
"5988";154,054583886848;"M";2022
"5989";120,612691458405;"F";2020
"5990";138,636710153665;"M";2019
"5991";154,897802131118;"F";2019
"5992";166,779989005209;"M";2022
"5993";142,704642938731;"F";2022
"5994";149,599699181495;"F";2022
"5995";150,276237627546;"F";2019
"5996";145,192437831655;"M";2021
"5997";152,411786309181;"F";2020
"5998";151,944163646903;"M";2023
"5999";159,670771239529;"M";2020
"6000";150,267622815674;"M";2019
"6001";150,492182766795;"F";2022
"6002";163,918277382457;"M";2023
"6003";148,24849128485;"M";2020
"6004";146,886786169297;"M";2021
"6005";156,668251446269;"F";2023
"6006";121,750845212655;"F";2020
"6007";145,328590899467;"M";2020
"6008";150,641710777353;"F";2020
"6009";161,450881848565;"M";2020
"6010";130,544125924475;"F";2019
"6011";136,803984912607;"M";2023
"6012";145,396361401257;"F";2020
